"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2011"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2011 (201108)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Jazz Guitar","MUS","180","04","80084",2,FA2,"TBA","","","","","","","","TBA",30,9,21,0,"Hyde, Michael R.",08/30-12/09,16
"COMPLETED","Jazz Guitar","MUS","180","05","80618",3,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Hyde, Michael R.",08/30-12/09,16
"PERMISSION","Guitar","MUS","180","07","81531",2,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Malfroid, Larry",08/30-12/09,16
,"Classical guitar required."
"PERMISSION","Voice","MUS","181","01","80085",2,FA2,"TBA","","","","","","","","TBA",20,12,8,0,"Kim, JungWoo",08/30-12/09,16
,"Written permission of instructor required. Students who have not studied voice at Hope must register for MUS 060-01, Pending Audition - Voice.  Contact the Music Department Office for audition appointment."
"COMPLETED","Voice","MUS","181","011","80756",2,"","TBA","","","","","","","","TBA",10,7,3,0,"Kim, JungWoo",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission ot register for this section."
"PERMISSION","Voice","MUS","181","02","80086",3,"","TBA","","","","","","","","TBA",20,2,18,0,"Kim, JungWoo",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","03","80087",2,FA2,"TBA","","","","","","","","TBA",20,16,4,0,"Dykstra, Linda L.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","031","80757",2,"","TBA","","","","","","","","TBA",10,5,5,0,"Dykstra, Linda L.",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","04","80088",3,"","TBA","","","","","","","","TBA",20,4,16,0,"Dykstra, Linda L.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","05","80089",2,FA2,"TBA","","","","","","","","TBA",20,4,16,0,"Richmond, Brad W.",08/30-12/09,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","051","80758",2,"","TBA","","","","","","","","TBA",10,4,6,0,"Richmond, Brad W.",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","06","80090",3,"","TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","07","80091",2,FA2,"TBA","","","","","","","","TBA",20,7,13,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","071","81243",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Pilon, Sherri L.",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission ot register for this section."
"PERMISSION","Voice","MUS","181","08","81022",3,FA2,"TBA","","","","","","","","TBA",20,0,20,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","09","81189",2,FA2,"TBA","","","","","","","","TBA",20,1,19,0,"Sharp, Stuart W.",08/30-12/09,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","091","81188",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Sharp, Stuart W.",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","10","81240",3,FA2,"TBA","","","","","","","","TBA",20,0,20,0,"Sharp, Stuart W.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","11","81244",2,FA2,"TBA","","","","","","","","TBA",20,0,20,0,"Cosgrove, Julia C.",08/30-12/09,16
"COMPLETED","Voice","MUS","181","111","81246",2,"","TBA","","","","","","","","TBA",23,0,23,0,"Cosgrove, Julia C.",08/30-12/09,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","12","81245",3,"","TBA","","","","","","","","TBA",20,0,20,0,"Cosgrove, Julia C.",08/30-12/09,16
"COMPLETED","Jazz Voice","MUS","182","01","80916",2,FA2,"TBA","","","","","","","","TBA",14,11,3,0,"Hyde, Edith E.",08/30-12/09,16
"COMPLETED","Classical Guitar Class, Beg","MUS","186","01","80092",2,FA2,"M"," ","W"," "," "," "," ","1600-1650","NYKERK 101",14,8,6,0,"Malfroid, Larry",08/30-12/09,16
,"Classical guitar required."
"CLOSED","Folk Style Guitar Methods","MUS","187","01","80971",2,FA2,"M"," ","W"," "," "," "," ","1700-1750","NYKERK 101",14,14,0,0,"Malfroid, Larry",08/30-12/09,16
"PERMISSION","Applied Composition","MUS","188","01","80093",2,FA2,"TBA","","","","","","","","TBA",6,2,4,0,"Talaga, Stephen C.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Applied Composition","MUS","188","02","80094",3,"","TBA","","","","","","","","TBA",6,0,6,0,"Talaga, Stephen C.",08/30-12/09,16
"CLOSED","Applied Computer Music","MUS","189","01","80095",2,FA2,"TBA","","","","","","","","TBA",6,6,0,0,"Erskine, John K.",08/30-12/09,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","02","80096",3,"","TBA","","","","","","","","TBA",6,2,4,0,"Erskine, John K.",08/30-12/09,16
,"Written permission of instructor required. Open to Music and Computer Science Majors only. Meets in Recording Arts Center."
"COMPLETED","Applied Recording Arts","MUS","189","03","81465",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Munch, Jean-Yves",08/30-12/09,16
"COMPLETED","Applied Recording Arts","MUS","189","04","81466",3,"","TBA","","","","","","","","TBA",10,2,8,0,"Munch, Jean-Yves",08/30-12/09,16
"CLOSED","Piano Class, Beginning","MUS","190","01","80097",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 102",14,14,0,0,"Kolean, Lora L.",08/30-12/09,16
"CLOSED","Piano Class, Beginning","MUS","190","02","80917",2,FA2," ","T"," ","R"," "," "," ","1030-1120","NYKERK 102",14,14,0,0,"Kolean, Lora L.",08/30-12/09,16
"COMPLETED","Piano Class, Beginning","MUS","190","03","80098",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK 102",14,13,1,0,"Kolean, Lora L.",08/30-12/09,16
"COMPLETED","Piano Class, Beginning","MUS","190","04","80413",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK 102",14,12,2,0,"Kolean, Lora L.",08/30-12/09,16
"COMPLETED","Voice Class, Beginning","MUS","192","01","80099",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 100",12,9,3,0,"Pilon, Sherri L.",08/30-12/09,16
"PERMISSION","Small Group Voice","MUS","195","01","80100",2,FA2,"M"," ","W"," "," "," "," ","1300-1350","NYKERK ",4,3,1,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Small Group Voice","MUS","195","02","81009",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK ",4,3,1,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"PERMISSION","Small Group Voice","MUS","195","03","81010",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK ",4,3,1,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"CLOSED","Small Group Voice","MUS","195","04","81021",2,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Pilon, Sherri L.",08/30-12/09,16
,"Written permission of instructor required."
"COMPLETED","Keyboard Skills - Beginning","MUS","197","01","80101",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 102",14,10,4,0,"Strouf, Linda K.",08/30-12/09,16
"COMPLETED","Keyboard Skills - Beginning","MUS","197","02","81008",1,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 102",14,11,3,0,"Strouf, Linda K.",08/30-12/09,16
"COMPLETED","Eurhythmics I","MUS","201","01","80102",.5,""," "," "," "," ","F"," "," ","1100-1150","NYKERK 116",18,7,10,0,"Aschbrenner, Charles",08/30-12/09,16
,"Cross-listed with DAN 201-01.  All students should register under MUS 201-01."
"COMPLETED","Eurhythmics I","MUS","201","02","81011",.5,""," "," "," "," ","F"," "," ","1200-1250","NYKERK 116",18,8,10,0,"Aschbrenner, Charles",08/30-12/09,16
"COMPLETED","Theory III","MUS","211","01","81096",4,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 101",15,11,4,0,"Hodson, Robert D.",08/30-12/09,16
"COMPLETED","Theory III","MUS","211","02","80103",4,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 101",15,12,3,0,"Hodson, Robert D.",08/30-12/09,16
"COMPLETED","Aural Skills III","MUS","213","01","80104",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 116",15,8,7,0,"Wolfe, Jennifer A.",08/30-12/09,16
"COMPLETED","Aural Skills III","MUS","213","02","80855",1,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 116",15,7,8,0,"Wolfe, Jennifer A.",08/30-12/09,16
"COMPLETED","Keyboard Skills - Intermediate","MUS","297","01","80105",1,"","M"," ","W"," "," "," "," ","1400-1450","NYKERK 102",14,9,5,0,"Clark, Adam L.",08/30-12/09,16
"COMPLETED","Elementary Music Methods","MUS","300","01","80106",4,""," ","T"," ","R"," "," "," ","1330-1450","NYKERK 101",15,7,8,0,"Hornbach, Christina M.",08/30-12/09,16
"COMPLETED","Hist & Literature of the Opera","MUS","326","01","81387",4,"","M"," ","W"," ","F"," "," ","1100-1150","NYKERK 100",25,8,17,0,"Randel, Julia",08/30-12/09,16
"COMPLETED","Organ Literature","MUS","327","01","81388",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",08/30-12/09,16
"COMPLETED","Piano Literature I","MUS","331","01","81389",1,"","TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",08/30-12/09,16
"COMPLETED","Violin/Viola Pedagogy, Lit","MUS","335","01","81210",3,"","TBA","","","","","","","","TBA",10,3,7,0,"Craioveanu, Mihai D.",08/30-12/09,16
"COMPLETED","Orchestration","MUS","341","01","80107",3,"","M"," ","W"," ","F"," "," ","1200-1250","NYKERK 100",15,10,5,0,"Piippo, Richard G.",08/30-12/09,16
"COMPLETED","Conducting Techniques","MUS","345","01","80607",2,"","M"," ","W"," "," "," "," ","1300-1350","NYKERK 116",15,10,5,0,"Richmond, Brad W.",08/30-12/09,16
"COMPLETED","Percussion Methods","MUS","346","01","81480",1,""," ","T"," ","R"," "," "," ","0930-1020","NYKERK 116",5,3,2,0,"Secor, Gregory",08/30-12/09,16
"COMPLETED","Diction for Singers (French)","MUS","349","01","81390",1,""," ","T"," ","R"," "," "," ","1500-1550","NYKERK 101",10,4,6,0,"Kim, JungWoo",08/30-12/09,16
"COMPLETED","Jazz Theory & Improvisation I","MUS","361","01","80108",3,""," ","T"," ","R"," "," "," ","1630-1750","NYKERK 121",10,6,4,0,"Talaga, Stephen C.",08/30-12/09,16
"COMPLETED","Jazz Literature & Pedagogy","MUS","365","01","81515",3,"","TBA","","","","","","","","TBA",5,2,3,0,"Coyle, Brian R.",08/30-12/09,16
"COMPLETED","Recording Arts & Techniques","MUS","368","01","80418",2,""," ","T"," "," "," "," "," ","1830-2020","NYKERK 100",10,8,2,0,"Erskine, John K.",08/30-12/09,16
"COMPLETED","Sec Instrumental Meth & Admin","MUS","370","01","81391",4,"","TBA","","","","","","","","TBA",10,3,7,0,"Southard, Robert G.",08/30-12/09,16
"COMPLETED","Keyboard Skills for Organ","MUS","397","01","80704",1,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",08/30-12/09,16
"PERMISSION","Keyboard Skills 1: Piano","MUS","397","02","80705",1,"","M"," ","W"," "," "," "," ","1300-1350","NYKERK 102",10,7,3,0,"Clark, Adam L.",08/30-12/09,16
,"Placement by audtion or permission of instructor."
"COMPLETED","Ind Study: Theory Forum","MUS","490","01","80885",1,"","TBA","","","","","","","","TBA",10,3,7,0,"Hodson, Robert D.",08/30-12/09,16
"PERMISSION","Internship in Music","MUS","490","02","80888","  1-4","","TBA","","","","","","","","TBA",10,2,8,0,"Erskine, John K.",08/30-12/09,16
,"Written permission of instructor required."
"COMPLETED","Seminar in Music","MUS","491","01","80109",2,""," ","T"," "," "," "," "," ","0830-1020","NYKERK 101",14,12,2,0,"Randel, Julia",08/30-12/09,16
"COMPLETED","Seminar in Music","MUS","491","02","80692",2,""," "," ","W"," "," "," "," ","0830-1020","NYKERK 124",14,5,9,0,"Randel, Julia",08/30-12/09,16
"CLOSED","Studies in Music","MUS","495","01","81532",3,"","TBA","","","","","","","","TBA",1,1,0,0,"Puccini, Dorival",08/30-12/09,16
