"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2012"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2012 (201208)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"PERMISSION","Piano","MUS","179","04","80077",3,"","TBA","","","","","","","","TBA",15,6,9,0,"Le, Andrew C.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","05","80680",2,FA2,"TBA","","","","","","","","TBA",15,0,15,0,"Aschbrenner, Charles",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Piano","MUS","179","06","81237",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Aschbrenner, Charles",08/28-12/07,16
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050-01, Pending Audition - Piano. Contact Music Department Office for audition appointment."
"PERMISSION","Piano","MUS","179","07","80853",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Kolean, Lora L.",08/28-12/07,16
,"Written permission of instructor required"
"PERMISSION","Piano","MUS","179","08","81215",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Kolean, Lora L.",08/28-12/07,16
,"Written permission of instructor required"
"COMPLETED","Jazz Piano","MUS","179J","05","80623",2,FA2,"TBA","","","","","","","","TBA",10,6,4,0,"Talaga, Stephen C.",08/28-12/07,16
"COMPLETED","Jazz Piano","MUS","179J","06","80624",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Talaga, Stephen C.",08/28-12/07,16
"COMPLETED","Guitar","MUS","180","01","80078",2,FA2,"TBA","","","","","","","","TBA",25,23,2,0,"Martin, David J.",08/28-12/07,16
,"Acoustic guitar required."
"COMPLETED","Guitar","MUS","180","011","81059",2,"","TBA","","","","","","","","TBA",5,0,5,0,"Martin, David J.",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Guitar","MUS","180","02","80079",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Martin, David J.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Jazz Guitar","MUS","180","04","80080",2,FA2,"TBA","","","","","","","","TBA",30,14,16,0,"Hyde, Michael R.",08/28-12/07,16
"COMPLETED","Jazz Guitar","MUS","180","05","80533",3,"","TBA","","","","","","","","TBA",5,2,3,0,"Hyde, Michael R.",08/28-12/07,16
"PERMISSION","Voice","MUS","181","01","80081",2,FA2,"TBA","","","","","","","","TBA",20,13,7,0,"Kim, JungWoo",08/28-12/07,16
,"Written permission of instructor required. Students who have not studied voice at Hope must register for MUS 060-01, Pending Audition - Voice.  Contact the Music Department Office for audition appointment."
"COMPLETED","Voice","MUS","181","011","80649",2,"","TBA","","","","","","","","TBA",10,6,4,0,"Kim, JungWoo",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission ot register for this section."
"PERMISSION","Voice","MUS","181","02","80082",3,"","TBA","","","","","","","","TBA",20,2,18,0,"Kim, JungWoo",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","03","80083",2,FA2,"TBA","","","","","","","","TBA",20,10,10,0,"Dykstra, Linda L.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","031","80650",2,"","TBA","","","","","","","","TBA",10,3,7,0,"Dykstra, Linda L.",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","04","80084",3,"","TBA","","","","","","","","TBA",20,7,13,0,"Dykstra, Linda L.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","05","80085",2,FA2,"TBA","","","","","","","","TBA",20,1,19,0,"Richmond, Brad W.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","051","80651",2,"","TBA","","","","","","","","TBA",10,4,6,0,"Richmond, Brad W.",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","06","80086",3,"","TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","07","80087",2,FA2,"TBA","","","","","","","","TBA",20,8,12,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","071","80944",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Pilon, Sherri L.",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission ot register for this section."
"PERMISSION","Voice","MUS","181","08","80852",3,FA2,"TBA","","","","","","","","TBA",20,0,20,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","09","80915",2,FA2,"TBA","","","","","","","","TBA",20,1,19,0,"Sharp, Stuart W.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","091","80914",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Sharp, Stuart W.",08/28-12/07,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","10","80941",3,FA2,"TBA","","","","","","","","TBA",20,0,20,0,"Sharp, Stuart W.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Jazz Voice","MUS","182","01","80774",2,FA2,"TBA","","","","","","","","TBA",9,8,1,0,"Hyde, Edith E.",08/28-12/07,16
"PERMISSION","Jazz Voice","MUS","182","02","81597",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Hyde, Edith E.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Classical Guitar Class, Begin","MUS","186","01","81226",2,FA2,"M"," ","W"," "," "," "," ","1600-1650","NYKERK 101",14,9,5,0,"Malfroid, Larry",08/28-12/07,16
"COMPLETED","Folk Style Guitar Methods","MUS","187","01","81238",2,FA2,"M"," ","W"," "," "," "," ","1700-1750","NYKERK 101",14,12,2,0,"Malfroid, Larry",08/28-12/07,16
"PERMISSION","Applied Composition","MUS","188","01","80088",2,FA2,"TBA","","","","","","","","TBA",6,4,2,0,"Talaga, Stephen C.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Applied Composition","MUS","188","02","80089",3,"","TBA","","","","","","","","TBA",6,1,5,0,"Talaga, Stephen C.",08/28-12/07,16
"PERMISSION","Applied Computer Music","MUS","189","01","80090",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Erskine, John K.",08/28-12/07,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","02","80091",3,"","TBA","","","","","","","","TBA",6,3,3,0,"Erskine, John K.",08/28-12/07,16
,"Written permission of instructor required. Open to Music and Computer Science Majors only. Meets in Recording Arts Center."
"COMPLETED","Piano Class, Beginning","MUS","190","01","81227",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 102",14,11,3,0,"Kolean, Lora L.",08/28-12/07,16
"COMPLETED","Piano Class, Beginning","MUS","190","02","81228",2,FA2," ","T"," ","R"," "," "," ","1030-1120","NYKERK 102",14,10,4,0,"Kolean, Lora L.",08/28-12/07,16
"CLOSED","Piano Class, Beginning","MUS","190","03","81239",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK 102",14,14,0,0,"Kolean, Lora L.",08/28-12/07,16
"COMPLETED","Piano Class, Beginning","MUS","190","04","81240",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK 102",14,12,2,0,"Kolean, Lora L.",08/28-12/07,16
"CLOSED","Voice Class, Beginning","MUS","192","01","81229",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 100",12,12,0,0,"Pilon, Sherri L.",08/28-12/07,16
"CLOSED","Small Group Voice","MUS","195","01","80092",2,FA2,"M"," ","W"," "," "," "," ","1300-1350","NYKERK ",4,4,0,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"CLOSED","Small Group Voice","MUS","195","02","80843",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK ",4,4,0,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Small Group Voice","MUS","195","03","80844",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK ",4,0,4,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"CLOSED","Small Group Voice","MUS","195","04","80851",2,FA2,"TBA","","","","","","","","TBA",4,4,0,0,"Pilon, Sherri L.",08/28-12/07,16
,"Written permission of instructor required."
"COMPLETED","Keyboard Skills","MUS","197","01","80093",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 102",14,6,8,0,"Strouf, Linda K.",08/28-12/07,16
"COMPLETED","Keyboard Skills","MUS","197","02","80842",1,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 102",14,6,8,0,"Strouf, Linda K.",08/28-12/07,16
"COMPLETED","Eurhythmics I","MUS","201","01","81241",.5,""," "," "," "," ","F"," "," ","1100-1150","NYKERK 116",20,6,14,0,"Aschbrenner, Charles",08/28-12/07,16
,"The Fall offering of Eurhythmics is recommended for Music students only."
"CANCELLED","Eurhythmics I","MUS","201","02","81242",.5,"","TBA","","","","","","","","TBA",20,0,20,0,"Staff",08/28-12/07,16
,"The Fall offering of Eurhythmics is recommended for Music students only."
"COMPLETED","Theory III","MUS","211","01","80881",4,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 101",10,7,3,0,"Hodson, Robert D.",08/28-12/07,16
"COMPLETED","Theory III","MUS","211","02","80094",4,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 101",10,8,2,0,"Hodson, Robert D.",08/28-12/07,16
"COMPLETED","Aural Skills III","MUS","213","01","80724",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 116",10,4,6,0,"Wolfe, Jennifer A.",08/28-12/07,16
"COMPLETED","Aural Skills III","MUS","213","02","81396",1,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 116",10,6,4,0,"Wolfe, Jennifer A.",08/28-12/07,16
"COMPLETED","Keyboard Skills - Intermediate","MUS","297","01","80095",1,"","M"," ","W"," "," "," "," ","1400-1450","NYKERK 102",14,8,6,0,"Clark, Adam L.",08/28-12/07,16
"COMPLETED","Elementary Music Methods","MUS","300","01","80096",4,""," ","T"," ","R"," "," "," ","1330-1450","NYKERK 101",15,6,9,0,"Hornbach, Christina M.",08/28-12/07,16
"COMPLETED","Hist & Literature of Symphony","MUS","324","01","81243",4,"","M"," ","W"," ","F"," "," ","1100-1150","NYKERK 100",30,25,5,0,"Randel, Julia",08/28-12/07,16
"COMPLETED","Music in the Church","MUS","328","01","81244",3,""," ","T"," ","R"," "," "," ","1330-1450","NYKERK 100",10,6,4,0,"Lewis, Huw R.",08/28-12/07,16
"COMPLETED","Piano Pedagogy I","MUS","329","01","81245",1,"","TBA","","","","","","","","TBA",5,4,1,0,"Clark, Adam L.",08/28-12/07,16
"COMPLETED","Woodwind Methods I","MUS","336","01","81247",1,""," ","T"," ","R"," "," "," ","0930-1020","NYKERK 116",10,7,3,0,"Schekman, Joel W.",08/28-12/07,16
"COMPLETED","Instrum of Band & Orchestra I","MUS","337","01","81246",1,""," ","T"," ","R"," "," "," ","1200-1250","NYKERK 124",10,6,4,0,"Southard, Robert G.",08/28-12/07,16
"COMPLETED","Woodwind Methods II","MUS","340","01","81248",1,""," ","T"," ","R"," "," "," ","0830-0920","NYKERK 116",10,7,3,0,"Sooy, Julie A.",08/28-12/07,16
,"Team taught by Julie Sooy & Sarah Southard."
"COMPLETED","Orchestration","MUS","341","01","80097",3,"","M"," ","W"," "," "," "," ","1200-1250","NYKERK 116",15,4,11,0,"Piippo, Richard G.",08/28-12/07,16
"","","","","","",,""," "," "," "," ","F"," "," ","1200-1250"," ","","","","","",""
"COMPLETED","Conducting Techniques","MUS","345","01","80525",2,"","M"," ","W"," "," "," "," ","1300-1350","NYKERK 116",15,12,3,0,"Richmond, Brad W.",08/28-12/07,16
"COMPLETED","Diction for Singers II","MUS","348","01","81249",1,""," ","T"," ","R"," "," "," ","1500-1550","NYKERK 101",10,5,5,0,"Dykstra, Linda L.",08/28-12/07,16
,"German diction for singers."
"COMPLETED","Voice Literature","MUS","351","01","81250",2,"","M"," ","W"," "," "," "," ","1500-1550","NYKERK 101",10,2,8,0,"Kim, JungWoo",08/28-12/07,16
"CANCELLED","Jazz Literature & Pedagogy","MUS","365","01","81397",3,"","TBA","","","","","","","","TBA",10,0,10,0,"Staff",08/28-12/07,16
"COMPLETED","Recording Arts & Techniques","MUS","368","01","80357",2,""," ","T"," "," "," "," "," ","1830-2020","NYKERK 100",10,7,3,0,"Erskine, John K.",08/28-12/07,16
"COMPLETED","Keyboard Skills for Piano","MUS","397","01","80609",1,"","M"," ","W"," "," "," "," ","1300-1350","NYKERK 102",14,6,8,0,"Le, Andrew C.",08/28-12/07,16
,"Placement by audtion or permission of instructor."
"COMPLETED","Keyboard Skills for Organ","MUS","397","02","80608",1,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",08/28-12/07,16
"PERMISSION","Ind Study: Advanced Recording","MUS","490","01","80744",4,"","TBA","","","","","","","","TBA",5,3,2,0,"Munch, Jean-Yves",08/28-12/07,16
,"Written permission of instructor required."
"CANCELLED","Advanced Conducting","MUS","490","02","80747","  1-4","","TBA","","","","","","","","TBA",5,0,5,0,"Staff",08/28-12/07,16
,"Written permission of instructor required."
"CLOSED","Viola Literatue & Pedagogy","MUS","490","03","81482",3,"","TBA","","","","","","","","TBA",1,1,0,0,"Corbato, Barbara",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Ind Study: Flute Repertoire","MUS","490","04","81517",1,"","TBA","","","","","","","","TBA",5,1,4,0,"Southard, Robert G.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Ind Stdy: Advd Conducting Tech","MUS","490","05","81518","  1-4","","TBA","","","","","","","","TBA",5,1,4,0,"Southard, Robert G.",08/28-12/07,16
,"Written permission of instructor required."
"PERMISSION","Ind Stdy: Brass Techniques","MUS","490","06","81519",1,"","TBA","","","","","","","","TBA",5,1,4,0,"Peterson, Erich M.",08/28-12/07,16
,"Written permission of instructor required."
"CANCELLED","Ind Study: Accompanying","MUS","490","07","81579",1,"","TBA","","","","","","","","TBA",5,0,5,0,"Staff",08/28-12/07,16
"CLOSED","Balance:An AudioMix Intensive","MUS","490","08","81598","  1-4","","TBA","","","","","","","","TBA",1,1,0,0,"Erskine, John K.",08/28-12/07,16
"COMPLETED","Seminar in Music","MUS","491","01","80099",2,"","TBA","","","","","","","","TBA",14,7,7,0,"Randel, Julia",08/28-12/07,16
"COMPLETED","Seminar in Music","MUS","491","02","80599",2,""," "," ","W"," "," "," "," ","0830-1020","NYKERK 124",14,8,6,0,"Randel, Julia",08/28-12/07,16
