"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Spring 2012"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"SPRING 2012 (201201)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Voice","MUS","181","071","10728",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Pilon, Sherri L.",01/10-04/27,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","08","10093",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Pilon, Sherri L.",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Voice","MUS","181","09","10094",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Sharp, Stuart W.",01/10-04/27,16
,"Written permission of instructor required."
"COMPLETED","Voice","MUS","181","091","10952",2,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Sharp, Stuart W.",01/10-04/27,16
,"This section reserved for Music Education majors only. Undeclared Music Educ majors must see the department chairperson for permission to register for this section."
"PERMISSION","Voice","MUS","181","10","10095",3,"","TBA","","","","","","","","TBA",5,0,5,0,"Sharp, Stuart W.",01/10-04/27,16
,"Written permission of instructor required."
"COMPLETED","Voice - Pending Audition","MUS","181","51","10096","  2/3","","TBA","","","","","","","","TBA",50,0,50,0,"Dykstra, Linda L.",01/10-04/27,16
,"New voice students should enroll in MUS 181-51, pending audition."
"COMPLETED","Jazz Voice","MUS","182","01","10827",2,FA2,"TBA","","","","","","","","TBA",12,6,6,0,"Hyde, Edith E.",01/10-04/27,16
"COMPLETED","Classical Guitar Class, Begin","MUS","186","01","10956",2,FA2,"M"," ","W"," "," "," "," ","1600-1650","NYKERK 101",14,7,7,0,"Malfroid, Larry",01/10-04/27,16
"COMPLETED","Folk Style Guitar Methods","MUS","187","01","11030",2,FA2,"M"," ","W"," "," "," "," ","1700-1750","NYKERK 101",14,11,3,0,"Malfroid, Larry",01/10-04/27,16
"PERMISSION","Applied Composition","MUS","188","01","10097",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Talaga, Stephen C.",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Applied Composition","MUS","188","02","10098",3,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Talaga, Stephen C.",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Applied Computer Music","MUS","189","01","10099",2,FA2,"TBA","","","","","","","","TBA",12,6,6,0,"Erskine, John K.",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Applied Computer Music","MUS","189","02","10100",3,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Erskine, John K.",01/10-04/27,16
,"Written permission of instructor required."
"COMPLETED","Piano Class, Beginning","MUS","190","01","10957",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 102",14,12,2,0,"Kolean, Lora L.",01/10-04/27,16
"CLOSED","Piano Class, Beginning","MUS","190","02","10958",2,FA2," ","T"," ","R"," "," "," ","1030-1120","NYKERK 102",14,14,0,0,"Kolean, Lora L.",01/10-04/27,16
"COMPLETED","Piano Class, Beginning","MUS","190","03","11031",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK 102",14,13,1,0,"Kolean, Lora L.",01/10-04/27,16
"COMPLETED","Piano Class, Beginning","MUS","190","04","11467",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK 102",14,9,5,0,"Kolean, Lora L.",01/10-04/27,16
"COMPLETED","Voice Class, Beginning","MUS","192","01","11013",2,FA2," ","T"," ","R"," "," "," ","0930-1020","NYKERK 101",12,7,5,0,"Pilon, Sherri L.",01/10-04/27,16
"CLOSED","Small Group Voice","MUS","195","01","10101",2,FA2," ","T"," ","R"," "," "," ","1200-1250","NYKERK ",4,4,0,0,"Pilon, Sherri L.",01/10-04/27,16
,"Written permission of instructor required."
"CLOSED","Small Group Voice","MUS","195","02","10819",2,FA2,"M"," ","W"," "," "," "," ","1300-1350","NYKERK ",4,4,0,0,"Pilon, Sherri L.",01/10-04/27,16
,"Written permission of instructor required."
"CLOSED","Small Group Voice","MUS","195","03","10820",2,FA2," ","T"," ","R"," "," "," ","1300-1350","NYKERK ",4,4,0,0,"Pilon, Sherri L.",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Small Group Voice","MUS","195","04","10895",2,FA2,"TBA","","","","","","","","TBA",5,3,2,0,"Kim, JungWoo",01/10-04/27,16
,"Written permission of instructor required."
"COMPLETED","Beginning Keyboard Skills","MUS","198","01","11020",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 102",12,5,7,0,"Strouf, Linda K.",01/10-04/27,16
"CLOSED","Beginning Keyboard Skills","MUS","198","02","10960",1,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 102",12,12,0,0,"Strouf, Linda K.",01/10-04/27,16
"CLOSED","Eurhythmics I","MUS","201","01","11025",.5,""," ","T"," "," "," "," "," ","0830-0920","NYKERK 116",5,0,0,0,"Aschbrenner, Charles",01/10-04/27,16
,"Cross-listed with DAN 201-01.  DAN 201-01 is restricted to Dance majors & minors."
"COMPLETED","Eurhythmics II","MUS","202","01","10961",.5,""," "," "," "," ","F"," "," ","1200-1250","NYKERK 116",20,12,8,0,"Aschbrenner, Charles",01/10-04/27,16
"CLOSED","Theory IV","MUS","212","01","10102",4,"","M"," ","W"," ","F"," "," ","0930-1020","NYKERK 101",20,21,-1,0,"Hodson, Robert D.",01/10-04/27,16
"CLOSED","Aural Skills IV","MUS","214","01","10103",1,"","M"," ","W"," ","F"," "," ","0830-0920","NYKERK 116",15,16,-1,0,"Wolfe, Jennifer A.",01/10-04/27,16
"CANCELLED","Aural Skills IV","MUS","214","02","10762",1,"","TBA","","","","","","","","TBA",15,0,15,0,"Staff",01/10-04/27,16
"COMPLETED","Intermediate Keyboard Skills","MUS","298","01","10962",1,"","M"," ","W"," "," "," "," ","1300-1350","NYKERK 102",14,10,4,0,"Clark, Adam L.",01/10-04/27,16
"COMPLETED","Counterpoint","MUS","315","01","11374",3,""," ","T"," ","R"," "," "," ","1200-1320","NYKERK 100",15,3,12,0,"Lewis, Huw R.",01/10-04/27,16
"COMPLETED","Music Literature Before 1700","MUS","321","01","10763",4,"","M"," ","W"," ","F"," "," ","1100-1150","NYKERK 100",30,19,11,0,"Sharp, Stuart W.",01/10-04/27,16
"COMPLETED","Piano Literature II","MUS","332","01","11375",1,"","TBA","","","","","","","","TBA",5,2,3,0,"Clark, Adam L.",01/10-04/27,16
"COMPLETED","String Methods I","MUS","333","01","11376",1,""," ","T"," "," "," "," "," ","0930-1050","NYKERK 116",10,2,8,0,"Piippo, Richard G.",01/10-04/27,16
"COMPLETED","Organ Pedagogy","MUS","334","01","11377",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",01/10-04/27,16
"COMPLETED","Diction for Singers I","MUS","347","01","11378",1,""," ","T"," ","R"," "," "," ","1500-1550","NYKERK 101",10,9,1,0,"Dykstra, Linda L.",01/10-04/27,16
"COMPLETED","Advanced Choral Conducting","MUS","355","01","10638",2,""," ","T"," ","R"," "," "," ","1400-1450","NYKERK 116",12,5,7,0,"Richmond, Brad W.",01/10-04/27,16
"CANCELLED","Adv Instrumental Conducting","MUS","356","01X","10764",2,"","TBA","","","","","","","","TBA",12,0,12,0,"Staff",01/10-04/27,16
"COMPLETED","Jazz Theory & Improvisation II","MUS","362","01","10765",3,"","TBA","","","","","","","","TBA",10,4,6,0,"Talaga, Stephen C.",01/10-04/27,16
"COMPLETED","Secondary Choral Methods","MUS","376","01","10904",4,""," ","T"," ","R"," "," "," ","1200-1320","NYKERK 101",10,3,7,0,"Hornbach, Christina M.",01/10-04/27,16
"COMPLETED","Keyboard Skills I1:Piano","MUS","398","01","11011",1,"","TBA","","","","","","","","TBA",12,2,10,0,"Clark, Adam L.",01/10-04/27,16
"COMPLETED","Keyboard Skills II for Organ","MUS","398","02","11012",1,"","TBA","","","","","","","","TBA",12,0,12,0,"Lewis, Huw R.",01/10-04/27,16
"PERMISSION","Ind Study: Advanced Recording","MUS","490","01","10650","  1-4","","TBA","","","","","","","","TBA",10,5,5,0,"Munch, Jean-Yves",01/10-04/27,16
,"Written permission of instructor required."
"PERMISSION","Ind Study: Basson Lit & Ped","MUS","490","02","11463",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Clapp, John G.",01/10-04/27,16
,"Written permission of instructor required."
"CLOSED","Independent Study","MUS","490","03","11477",4,"","TBA","","","","","","","","TBA",1,1,0,0,"Randel, Julia",01/10-04/27,16
,"Written permission of instructor required."
"COMPLETED","Schenkerian Analysis","MUS","493","01A","11380",2,""," ","T"," ","R"," "," "," ","0800-0920","NYKERK 101",15,10,5,0,"Hodson, Robert D.",01/10-02/29,8
,"Meets first half of semester."
"CLOSED","Trumpet Repertoire Class","MUS","495","01","11479",3,"","TBA","","","","","","","","TBA",1,1,0,0,"Puccini, Dorival",01/10-04/27,16
,"Permission of instructor required."
