"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2017"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2017 (201708)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Trombone/Euphonium","MUS","168","011","80629",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Trombone/Euphonium","MUS","168","02","80052",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Graham, Adam E.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","03","80053",1,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Graham, Adam E.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","031","81005",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Trombone","MUS","168","04","80383",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","01","80054",1,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Graham, Adam E.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","011","80630",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Graham, Adam E.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Tuba","MUS","170","02","80055",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Graham, Adam E.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Percussion","MUS","171","01","80056",1,FA2,"TBA","","","","","","","","TBA",12,0,12,0,"Secor, Gregory",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Percussion","MUS","171","011","80631",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Secor, Gregory",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Percussion","MUS","171","02","80057",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Secor, Gregory",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","03","80058",1,FA2,"TBA","","","","","","","","TBA",20,5,15,0,"Shoup, Jeffrey A.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","031","81006",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Shoup, Jeffrey A.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","04","80378",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Shoup, Jeffrey A.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","01","80547",1,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Waldvogel-Warren, Martha",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","011","80632",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Waldvogel-Warren, Martha",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","02","80548",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","01","80059",1,FA2,"TBA","","","","","","","","TBA",12,8,4,0,"Craioveanu, Mihai D.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","011","80447",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Craioveanu, Mihai D.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","02","80060",3,FEE,"TBA","","","","","","","","TBA",5,3,2,0,"Craioveanu, Mihai D.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","01","80349",1,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Corbato, Barbara",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","011","80476",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Corbato, Barbara",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","02","80350",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Corbato, Barbara",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","01","80061",1,FEE,"TBA","","","","","","","","TBA",12,11,1,0,"Eppinga, Alicia A.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","011","80448",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Eppinga, Alicia A.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","02","80062",3,FEE,"TBA","","","","","","","","TBA",5,1,4,0,"Eppinga, Alicia A.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","01","80477",1,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Straus, Melissa M.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","011","80633",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Straus, Melissa M.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","02","80478",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Straus, Melissa M.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","03","80063",1,FEE,"TBA","","","","","","","","TBA",12,1,11,0,"Hoats, Charles D.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","031","81007",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Hoats, Charles D.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","04","80384",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Hoats, Charles D.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","01","80064",1,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Lewis, Huw R.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","011","80449",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Lewis, Huw R.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","02","80065",3,FEE,"TBA","","","","","","","","TBA",5,3,2,0,"Lewis, Huw R.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","03","81000",1,FEE,"TBA","","","","","","","","TBA",12,2,10,0,"Monaco, Anthony G.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","031","81002",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Monaco, Anthony G.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","04","81001",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Monaco, Anthony G.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","03","80066",1,FA2,"TBA","","","","","","","","TBA",10,4,6,0,"Le, Andrew C.",08/29-12/15,16
,"Written permission of instructor required. Students who have not studied piano at Hope must first register for Mus 050, then audition on Monday, August 28 for placement into this course."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","031","80444",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Le, Andrew C.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","04","80067",3,FA2,"TBA","","","","","","","","TBA",10,5,5,0,"Le, Andrew C.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Piano","MUS","179","05","80461",1,FEE,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
,"Written permission of instructor required. Students who have not studied piano at Hope must first register for Mus 050, then audition on Monday, August 28 for placement into this course."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Piano","MUS","179","051","81799",2,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
,"Reserved for declared music education majors. Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Piano","MUS","179","06","80695",3,FEE,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","07","80563",1,FEE,"TBA","","","","","","","","TBA",10,8,2,0,"Kolean, Lora L.",08/29-12/15,16
,"Written permission of instructor required. Students who have not studied piano at Hope must first register for Mus 050, then audition on Monday, August 28 for placement into this course."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","071","81024",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Kolean, Lora L.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","08","80687",3,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Kolean, Lora L.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","05","80423",1,FA2,"TBA","","","","","","","","TBA",10,6,4,0,"Talaga, Stephen C.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","051","81008",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Talaga, Stephen C.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","06","80424",3,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Talaga, Stephen C.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Guitar","MUS","180","01","80068",1,FA2,"TBA","","","","","","","","TBA",25,20,5,0,"Martin, David J.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Guitar","MUS","180","011","80634",2,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Martin, David J.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Guitar","MUS","180","02","80069",3,FA2,"TBA","","","","","","","","TBA",5,4,1,0,"Martin, David J.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","01","80922",1,FA2,"TBA","","","","","","","","TBA",15,4,11,0,"Roberts, Nathaniel J.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","011","81009",2,FA2,"TBA","","","","","","","","TBA",15,0,15,0,"Roberts, Nathaniel J.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","02","80923",3,FEE,"TBA","","","","","","","","TBA",15,4,11,0,"Roberts, Nathaniel J.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","01","80924",1,FEE,"TBA","","","","","","","","TBA",30,10,20,0,"Hyde, Michael R.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","011","81010",2,FA2,"TBA","","","","","","","","TBA",15,0,15,0,"Hyde, Michael R.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","02","80925",3,FEE,"TBA","","","","","","","","TBA",15,0,15,0,"Hyde, Michael R.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","01","80926",1,FA2,"TBA","","","","","","","","TBA",15,3,12,0,"Roberts, Nathaniel J.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","011","81011",2,FEE,"TBA","","","","","","","","TBA",15,0,15,0,"Roberts, Nathaniel J.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","02","80927",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Roberts, Nathaniel J.",08/29-12/15,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","01","80070",1,FEE,"TBA","","","","","","","","TBA",20,10,10,0,"Kim, JungWoo",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Voice","MUS","181","011","80441",2,FEE,"TBA","","","","","","","","TBA",10,9,1,0,"Kim, JungWoo",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","02","80071",3,FA2,"TBA","","","","","","","","TBA",20,2,18,0,"Kim, JungWoo",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","03","80072",1,FEE,"TBA","","","","","","","","TBA",20,5,15,0,"Dykstra, Linda L.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","031","80442",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Dykstra, Linda L.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","04","80073",3,FEE,"TBA","","","","","","","","TBA",20,5,15,0,"Dykstra, Linda L.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","05","80074",1,FEE,"TBA","","","","","","","","TBA",20,3,17,0,"Richmond, Brad W.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Voice","MUS","181","051","80443",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","06","80075",3,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","07","80076",1,FA2,"TBA","","","","","","","","TBA",20,13,7,0,"Pilon, Sherri L.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","09","81835",1,FA2,"TBA","","","","","","","","TBA",20,10,10,0,"Penning Koperski, Diane",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Voice","MUS","182","01","80515",1,FEE,"TBA","","","","","","","","TBA",12,6,6,0,"Hyde, Edith E.",08/29-12/15,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Voice","MUS","182","011","81012",2,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Hyde, Edith E.",08/29-12/15,16
,"Reserved for declared music education majors."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Contemporary and Jazz Voice","MUS","182","02","80793",3,FEE,"TBA","","","","","","","","TBA",5,1,4,0,"Hyde, Edith E.",08/29-12/15,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Classical Guitar Class, Begin","MUS","186","01","80688",2,FA2,"M"," ","W"," "," "," "," ","1600-1650","JHMILR 192",14,5,9,0,"Martin, David J.",08/29-12/15,16
"COMPLETED","Folk Style Guitar Methods","MUS","187","01","80696",2,FA2,"M"," ","W"," "," "," "," ","1700-1750","JHMILR 192",14,5,9,0,"Martin, David J.",08/29-12/15,16
"PERMISSION","Applied Composition","MUS","188","01","80077",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Talaga, Stephen C.",08/29-12/15,16
,"Written permission of instructor required."
"PERMISSION","Applied Composition","MUS","188","02","80078",3,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Talaga, Stephen C.",08/29-12/15,16
,"Written permission of instructor required."
"COMPLETED","Applied Songwriting Compositn","MUS","188","03","81508",2,"","TBA","","","","","","","","TBA",10,2,8,0,"Roberts, Nathaniel J.",08/29-12/15,16
"COMPLETED","Applied Songwriting Compositn","MUS","188","04","81509",3,"","TBA","","","","","","","","TBA",10,0,10,0,"Roberts, Nathaniel J.",08/29-12/15,16
"PERMISSION","Applied Computer Music","MUS","189","01","80079",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Munch, Jean-Yves",08/29-12/15,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","02","80080",3,FA2,"TBA","","","","","","","","TBA",6,3,3,0,"Elliot, Drew I.",08/29-12/15,16
,"Written permission of instructor required. Reserved for music and computer science majors. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","03","80998",2,FA2,"TBA","","","","","","","","TBA",6,1,5,0,"Elliot, Drew I.",08/29-12/15,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","04","81843",3,FA2,"TBA","","","","","","","","TBA",6,1,5,0,"Munch, Jean-Yves",08/29-12/15,16
,"Written permission of instructor required. Reserved for music and computer science majors. Meets in Recording Arts Center."
"COMPLETED","Piano Class, Beginning","MUS","190","01","80689",2,FA2," ","T"," ","R"," "," "," ","0900-0950","JHMILR 193",14,10,4,0,"Kolean, Lora L.",08/29-12/15,16
"COMPLETED","Piano Class, Beginning","MUS","190","02","80690",2,FA2," ","T"," ","R"," "," "," ","1000-1050","JHMILR 193",14,12,2,0,"Kolean, Lora L.",08/29-12/15,16
"CLOSED","Piano Class, Beginning","MUS","190","03","80697",2,FA2," ","T"," ","R"," "," "," ","1200-1250","JHMILR 193",14,14,0,0,"Kolean, Lora L.",08/29-12/15,16
"CLOSED","Piano Class, Beginning","MUS","190","04","80698",2,FA2," ","T"," ","R"," "," "," ","1300-1350","JHMILR 193",14,14,0,0,"Kolean, Lora L.",08/29-12/15,16
"COMPLETED","Voice Class, Beginning","MUS","192","01","80691",2,FA2," ","T"," ","R"," "," "," ","1000-1050","JHMILR 192",12,6,6,0,"Pilon, Sherri L.",08/29-12/15,16
"COMPLETED","Keyboard Skills IA","MUS","197","01","80081",1,"","M"," ","W"," ","F"," "," ","0830-0920","JHMILR 193",14,9,5,0,"Strouf, Linda K.",08/29-12/15,16
"COMPLETED","Keyboard Skills IA","MUS","197","02","80558",1,"","M"," ","W"," ","F"," "," ","0930-1020","JHMILR 193",14,11,3,0,"Strouf, Linda K.",08/29-12/15,16
"COMPLETED","Eurhythmics I","MUS","201","01","80699",.5,"","TBA","","","","","","","","TBA",20,14,6,0,"Dittus, Jeremy K.",08/29-12/15,16
,"Class meets two weekends: September 29-30 and November 17-18."
"CLOSED","Theory III","MUS","211","02","80082",4,"","M"," ","W"," ","F"," "," ","0930-1020","JHMILR 192",16,19,-3,0,"Hodson, Robert D.",08/29-12/15,16
"COMPLETED","Aural Skills III","MUS","213","01","80484",1,"","M"," ","W"," ","F"," "," ","0830-0920","JHMILR 192",16,14,2,0,"Wolfe, Jennifer A.",08/29-12/15,16
"CANCELLED","Introduction to Composition","MUS","295","01","81783",2,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
,"Written permission of instructor required. Intended for students who have taken at least one year of music theory."
"COMPLETED","Keyboard Skills - Intermediate","MUS","297","01","80083",1,"","M"," ","W"," "," "," "," ","1100-1150","JHMILR 193",14,9,5,0,"Strouf, Linda K.",08/29-12/15,16
"COMPLETED","Elementary Music Methods","MUS","300","01","80084",4,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 192",15,6,9,0,"Hornbach, Christina M.",08/29-12/15,16
"COMPLETED","Hist & Literature of the Opera","MUS","326","01","81755",4,"","M"," ","W"," ","F"," "," ","1100-1150","JHMILR 192",20,9,11,0,"Payne, Alyson M.",08/29-12/15,16
"COMPLETED","Organ Literature","MUS","327","01","81048",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",08/29-12/15,16
"CANCELLED","Music in the Church","MUS","328","01","81379",3,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
"COMPLETED","Piano Pedagogy I","MUS","329","01","81380",1,"","TBA","","","","","","","","TBA",10,1,9,0,"Kolean, Lora L.",08/29-12/15,16
"COMPLETED","Violin/Viola Pedagogy, Lit","MUS","335","01","81758",3,"","TBA","","","","","","","","TBA",5,1,4,0,"Craioveanu, Mihai D.",08/29-12/15,16
"COMPLETED","Orchestration","MUS","341","01","81674",3,"","M"," ","W"," ","F"," "," ","1200-1250","JHMILR 194",15,9,6,0,"Southard, Robert G.",08/29-12/15,16
"COMPLETED","Conducting Techniques","MUS","345","01","80370",2,"","M"," ","W"," "," "," "," ","1300-1350","JHMILR 140",15,11,4,0,"Richmond, Brad W.",08/29-12/15,16
"COMPLETED","Percussion Methods","MUS","346","01","81675",1,""," ","T"," ","R"," "," "," ","0830-0920","JHMILR 130",10,5,5,0,"Secor, Gregory",08/29-12/15,16
"COMPLETED","Diction for Singers III","MUS","349","01","81817",1,"","M"," ","W"," "," "," "," ","1400-1450","JHMILR 140",10,2,8,0,"Kim, JungWoo",08/29-12/15,16
,"Topic: French Diction"
"COMPLETED","Jazz Theory & Improvisation I","MUS","361","01","80866",3,"","TBA","","","","","","","","TBA",15,2,13,0,"Talaga, Stephen C.",08/29-12/15,16
"COMPLETED","Jazz Composition & Arranging I","MUS","366","01","80867",3,"","TBA","","","","","","","","TBA",15,0,15,0,"Talaga, Stephen C.",08/29-12/15,16
"COMPLETED","Recording Arts & Techniques","MUS","368","01","80265",2,""," "," ","W"," "," "," "," ","1500-1650","JHMILR 134",10,9,1,0,"Elliot, Drew I.",08/29-12/15,16
"COMPLETED","Sec Instrumental Meth & Admin","MUS","370","01","81757",4,""," ","T"," ","R"," "," "," ","0930-1050","JHMILR 130",10,5,5,0,"Fashun, Christopher H.",08/29-12/15,16
"COMPLETED","Junior Recital","MUS","392","01","81852",0,"","TBA","","","","","","","","TBA",10,1,9,0,"Southard, Robert G.",08/29-12/15,16
"COMPLETED","Recording Arts II","MUS","395","01","81475",4,"","TBA","","","","","","","","TBA",10,6,4,0,"Elliot, Drew I.",08/29-12/15,16
"COMPLETED","Keyboard Skills for Piano","MUS","397","01","80412",1,""," "," "," "," ","F"," "," ","1300-1350","JHMILR 193",14,6,8,0,"Strouf, Linda K.",08/29-12/15,16
,"Placement by audition or permission of instructor."
"","","","","","",,"","M"," "," ","R"," "," "," ","1500-1550","JHMILR 193","","","","","",""
"COMPLETED","Keyboard Skills for Organ","MUS","397","02","80411",1,"","TBA","","","","","","","","TBA",10,1,9,0,"Lewis, Huw R.",08/29-12/15,16
"PERMISSION","Independent Study","MUS","490","01","80494","  1-4","","TBA","","","","","","","","TBA",5,2,3,0,"Munch, Jean-Yves",08/29-12/15,16
,"Written permission of instructor required."
"PERMISSION","Independent Study","MUS","490","02","80996","  1-4","","TBA","","","","","","","","TBA",5,0,5,0,"Elliot, Drew I.",08/29-12/15,16
,"Written permission of instructor required."
"PERMISSION","Independent Study","MUS","490","03","81489","  1-4","","TBA","","","","","","","","TBA",5,1,4,0,"Richmond, Brad W.",08/29-12/15,16
,"Written permission of instructor required."
"COMPLETED","Seminar in Music","MUS","491","01","80085",2,""," "," ","W"," "," "," "," ","0830-1020","JHMILR 160",14,10,4,0,"Payne, Alyson M.",08/29-12/15,16
"COMPLETED","Senior Recital","MUS","492","01","81853",0,"","TBA","","","","","","","","TBA",10,0,10,0,"Southard, Robert G.",08/29-12/15,16
"CANCELLED","Jazz Styles & Analysis","MUS","495","01","81104",2,"","TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/29-12/15,16
