"Hope College Schedule of Classes"
""
"HOPE COURSE SCHEDULE"
"These are the search criteria you submitted :"
"Term: Fall 2016"
"Subj:   MUS "
"Crse Numb: %"
"Days: Any"
"Time: 0000-2359"
"Status: ANY"
"Attribute: ANY"
""
"FALL 2016 (201608)"
"Status","Title","Subject","Course Number","Section Number","CRN","Cred","Attr","Meeting Days/Times","","","","","","","","Location","Capacity","Actual","Remainder","WaitList","Instructor","Date","Weeks"
"COMPLETED","Percussion","MUS","171","011","81673",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Secor, Gregory",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Percussion","MUS","171","02","81060",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Secor, Gregory",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","03","81061",2,FA2,"TBA","","","","","","","","TBA",20,4,16,0,"Hall, Keith A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","031","82101",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Hall, Keith A.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Drumset","MUS","171","04","81405",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Hall, Keith A.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","01","81583",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Waldvogel-Warren, Martha",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","011","81674",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Waldvogel-Warren, Martha",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Harp","MUS","172","02","81584",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Waldvogel-Warren, Martha",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","01","81062",2,FEE,"TBA","","","","","","","","TBA",12,10,2,0,"Craioveanu, Mihai D.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","011","81479",2,FEE,"TBA","","","","","","","","TBA",10,2,8,0,"Craioveanu, Mihai D.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Violin","MUS","173","02","81063",3,FA2,"TBA","","","","","","","","TBA",5,2,3,0,"Craioveanu, Mihai D.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","01","81374",2,FA2,"TBA","","","","","","","","TBA",12,1,11,0,"Corbato, Barbara",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","011","81511",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Corbato, Barbara",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Viola","MUS","174","02","81375",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Corbato, Barbara",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","01","81064",2,FEE,"TBA","","","","","","","","TBA",12,3,9,0,"Eppinga, Alicia A.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","011","81480",2,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Eppinga, Alicia A.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Cello","MUS","175","02","81065",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Eppinga, Alicia A.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","01","81512",2,FA2,"TBA","","","","","","","","TBA",12,3,9,0,"Straus, Melissa M.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","011","81675",2,FA2,"TBA","","","","","","","","TBA",10,1,9,0,"Straus, Melissa M.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","String Bass","MUS","176","02","81513",3,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Straus, Melissa M.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","03","81066",2,FEE,"TBA","","","","","","","","TBA",12,1,11,0,"Hoats, Charles D.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","031","82102",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Hoats, Charles D.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Bass","MUS","176","04","81412",3,FEE,"TBA","","","","","","","","TBA",5,1,4,0,"Hoats, Charles D.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","01","81067",2,FA2,"TBA","","","","","","","","TBA",12,4,8,0,"Lewis, Huw R.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","011","81481",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Lewis, Huw R.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Organ","MUS","177","02","81068",3,FEE,"TBA","","","","","","","","TBA",5,3,2,0,"Lewis, Huw R.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","03","82095",2,FA2,"TBA","","","","","","","","TBA",12,2,10,0,"Monaco, Anthony G.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","031","82097",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Monaco, Anthony G.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Jazz Organ","MUS","177J","04","82096",3,FA2,"TBA","","","","","","","","TBA",5,0,5,0,"Monaco, Anthony G.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","03","81069",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",08/30-12/16,16
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050. Auditions will be held on Monday, August 29, prior to placement in course."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","031","81476",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","04","81070",3,FEE,"TBA","","","","","","","","TBA",10,9,1,0,"Le, Andrew C.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Piano","MUS","179","05","81493",2,FEE,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/30-12/16,16
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050. Auditions will be held on Monday, August 29, prior to placement in course."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"CANCELLED","Piano","MUS","179","06","81741",3,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CLOSED","Piano","MUS","179","07","81600",2,FEE,"TBA","","","","","","","","TBA",10,17,-7,0,"Kolean, Lora L.",08/30-12/16,16
,"Written permission of instructor required. Students who have not studied piano at Hope must register for Mus 050. Auditions will be held on Monday, August 29, prior to placement in course."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","071","82120",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Kolean, Lora L.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Piano","MUS","179","08","81733",3,FEE,"TBA","","","","","","","","TBA",10,1,9,0,"Kolean, Lora L.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","05","81454",2,FA2,"TBA","","","","","","","","TBA",10,9,1,0,"Talaga, Stephen C.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","051","82103",2,FEE,"TBA","","","","","","","","TBA",10,3,7,0,"Talaga, Stephen C.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Piano","MUS","179J","06","81455",3,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Talaga, Stephen C.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"CLOSED","Guitar","MUS","180","01","81071",2,FEE,"TBA","","","","","","","","TBA",25,27,-2,0,"Martin, David J.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Guitar","MUS","180","011","81676",2,FA2,"TBA","","","","","","","","TBA",5,0,2,0,"Martin, David J.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Guitar","MUS","180","02","81072",3,FA2,"TBA","","","","","","","","TBA",5,1,2,0,"Martin, David J.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","01","81998",2,FEE,"TBA","","","","","","","","TBA",15,1,14,0,"Roberts, Nathaniel J.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","011","82104",2,FA2,"TBA","","","","","","","","TBA",15,0,15,0,"Roberts, Nathaniel J.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Banjo","MUS","180B","02","81999",3,FA2,"TBA","","","","","","","","TBA",15,2,13,0,"Roberts, Nathaniel J.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","01","82000",2,FA2,"TBA","","","","","","","","TBA",30,13,16,0,"Hyde, Michael R.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","011","82105",2,FA2,"TBA","","","","","","","","TBA",15,0,15,0,"Hyde, Michael R.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Guitar","MUS","180J","02","82001",3,FA2,"TBA","","","","","","","","TBA",15,1,14,0,"Hyde, Michael R.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","01","82002",2,FEE,"TBA","","","","","","","","TBA",15,8,7,0,"Roberts, Nathaniel J.",08/30-12/16,16
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","011","82106",2,FEE,"TBA","","","","","","","","TBA",15,0,15,0,"Roberts, Nathaniel J.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Mandolin","MUS","180M","02","82003",3,FA2,"TBA","","","","","","","","TBA",5,1,4,0,"Roberts, Nathaniel J.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","01","81073",2,FEE,"TBA","","","","","","","","TBA",20,7,13,0,"Kim, JungWoo",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Voice","MUS","181","011","81473",2,FEE,"TBA","","","","","","","","TBA",10,6,4,0,"Kim, JungWoo",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","02","81074",3,FA2,"TBA","","","","","","","","TBA",20,0,17,0,"Kim, JungWoo",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","03","81075",2,FA2,"TBA","","","","","","","","TBA",20,9,11,0,"Dykstra, Linda L.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","031","81474",2,FEE,"TBA","","","","","","","","TBA",10,3,7,0,"Dykstra, Linda L.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","04","81076",3,FA2,"TBA","","","","","","","","TBA",20,7,11,0,"Dykstra, Linda L.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","05","81077",2,FA2,"TBA","","","","","","","","TBA",20,3,17,0,"Richmond, Brad W.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Voice","MUS","181","051","81475",2,FA2,"TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","06","81078",3,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Richmond, Brad W.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","07","81079",2,FEE,"TBA","","","","","","","","TBA",20,15,5,0,"Pilon, Sherri L.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Voice","MUS","181","071","81635",2,FEE,"TBA","","","","","","","","TBA",10,0,10,0,"Pilon, Sherri L.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Voice","MUS","181","08","81599",3,FEE,"TBA","","","","","","","","TBA",20,0,15,0,"Pilon, Sherri L.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Voice","MUS","182","01","81551",2,FA2,"TBA","","","","","","","","TBA",12,5,7,0,"Hyde, Edith E.",08/30-12/16,16
"","","","","","",,"+FEE","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Contemporary and Jazz Voice","MUS","182","011","82107",2,FEE,"TBA","","","","","","","","TBA",5,0,5,0,"Hyde, Edith E.",08/30-12/16,16
,"Reserved for declared music education majors. Written permission of department chairperson required for undeclared students."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"PERMISSION","Contemporary and Jazz Voice","MUS","182","02","81851",3,FEE,"TBA","","","","","","","","TBA",5,1,4,0,"Hyde, Edith E.",08/30-12/16,16
,"Written permission of instructor required."
"","","","","","",,"FA2","TBA","","","","","","","","TBA","","","","","",""
"COMPLETED","Classical Guitar Class, Begin","MUS","186","01","81734",2,FA2,"M"," ","W"," "," "," "," ","1600-1650","JHMILR 192",14,6,8,0,"Martin, David J.",08/30-12/16,16
"COMPLETED","Folk Style Guitar Methods","MUS","187","01","81742",2,FA2,"M"," ","W"," "," "," "," ","1700-1750","JHMILR 192",14,5,9,0,"Martin, David J.",08/30-12/16,16
"PERMISSION","Applied Composition","MUS","188","01","81080",2,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Talaga, Stephen C.",08/30-12/16,16
,"Written permission of instructor required."
"PERMISSION","Applied Composition","MUS","188","02","81081",3,FA2,"TBA","","","","","","","","TBA",10,2,8,0,"Talaga, Stephen C.",08/30-12/16,16
,"Written permission of instructor required."
"COMPLETED","Songwriting Composition","MUS","188","03","82766",2,"","TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",08/30-12/16,16
"COMPLETED","Songwriting Composition","MUS","188","04","82767",3,"","TBA","","","","","","","","TBA",10,1,9,0,"Roberts, Nathaniel J.",08/30-12/16,16
"PERMISSION","Applied Computer Music","MUS","189","01","81082",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Munch, Jean-Yves",08/30-12/16,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"CLOSED","Applied Computer Music","MUS","189","02","81083",3,FA2,"TBA","","","","","","","","TBA",6,6,0,0,"Elliot, Drew I.",08/30-12/16,16
,"Written permission of instructor required. Reserved for music and computer science majors. Meets in Recording Arts Center."
"PERMISSION","Applied Computer Music","MUS","189","03","82093",2,FA2,"TBA","","","","","","","","TBA",6,0,6,0,"Elliot, Drew I.",08/30-12/16,16
,"Written permission of instructor required. Meets in Recording Arts Center."
"COMPLETED","Piano Class, Beginning","MUS","190","01","81735",2,FA2," ","T"," ","R"," "," "," ","0900-0950","JHMILR 193",14,6,8,0,"Kolean, Lora L.",08/30-12/16,16
"COMPLETED","Piano Class, Beginning","MUS","190","02","81736",2,FA2," ","T"," ","R"," "," "," ","1000-1050","JHMILR 193",14,13,1,0,"Kolean, Lora L.",08/30-12/16,16
"CLOSED","Piano Class, Beginning","MUS","190","03","81743",2,FA2," ","T"," ","R"," "," "," ","1200-1250","JHMILR 193",14,14,0,0,"Kolean, Lora L.",08/30-12/16,16
"COMPLETED","Piano Class, Beginning","MUS","190","04","81744",2,FA2," ","T"," ","R"," "," "," ","1300-1350","JHMILR 193",14,11,3,0,"Kolean, Lora L.",08/30-12/16,16
"COMPLETED","Voice Class, Beginning","MUS","192","01","81737",2,FA2," ","T"," ","R"," "," "," ","1000-1050","JHMILR 192",12,10,2,0,"Pilon, Sherri L.",08/30-12/16,16
,"No experience necessary."
"CANCELLED","Voice Class, Intermediate","MUS","193","01","82121",2,FA2,"TBA","","","","","","","","TBA",0,0,0,0,"Staff",08/30-12/16,16
,"Focus on musical theatre and commercial music."
"COMPLETED","Keyboard Skills IA","MUS","197","01","81084",1,"","M"," ","W"," ","F"," "," ","0830-0920","JHMILR 193",14,6,8,0,"Strouf, Linda K.",08/30-12/16,16
"COMPLETED","Keyboard Skills IA","MUS","197","02","81595",1,"","M"," ","W"," ","F"," "," ","0930-1020","JHMILR 193",14,5,9,0,"Strouf, Linda K.",08/30-12/16,16
"COMPLETED","Eurhythmics I","MUS","201","01","81745",.5,"","TBA","","","","","","","","TBA",20,8,12,0,"Dittus, Jeremy K.",08/30-12/16,16
"COMPLETED","Theory III","MUS","211","02","81085",4,"","M"," ","W"," ","F"," "," ","0930-1020","JHMILR 192",15,9,6,0,"Hodson, Robert D.",08/30-12/16,16
"COMPLETED","Aural Skills III","MUS","213","01","81519",1,"","M"," ","W"," ","F"," "," ","0830-0920","JHMILR 192",15,8,7,0,"Wolfe, Jennifer A.",08/30-12/16,16
"COMPLETED","Wind Repertoire","MUS","295","01","82727",1,"","TBA","","","","","","","","TBA",10,4,6,0,"Southard, Robert G.",08/30-12/16,16
"COMPLETED","Keyboard Skills - Intermediate","MUS","297","01","81086",1,"","M"," ","W"," "," "," "," ","1100-1150","JHMILR 193",14,9,5,0,"Strouf, Linda K.",08/30-12/16,16
"COMPLETED","Elementary Music Methods","MUS","300","01","81087",4,""," ","T"," ","R"," "," "," ","1200-1320","JHMILR 192",15,4,11,0,"Hornbach, Christina M.",08/30-12/16,16
"COMPLETED","Hist & Literature of Symphony","MUS","324","01","82599",4,"","M"," ","W"," ","F"," "," ","1100-1150","JHMILR 192",20,10,10,0,"Randel, Julia",08/30-12/16,16
"COMPLETED","Organ Literature","MUS","327","01","82172",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Lewis, Huw R.",08/30-12/16,16
"COMPLETED","Music in the Church","MUS","328","01","82600",3,""," ","T"," ","R"," "," "," ","1500-1620","JHMILR 120",10,7,3,0,"Lewis, Huw R.",08/30-12/16,16
"COMPLETED","Piano Pedagogy I","MUS","329","01","82601",1,"","TBA","","","","","","","","TBA",10,0,10,0,"Le, Andrew C.",08/30-12/16,16
"COMPLETED","Woodwind Methods I","MUS","336","01A","82786",.5,""," ","T"," ","R"," "," "," ","0930-1020","JHMILR 130",10,5,5,0,"Bratton, Suzanna E.",08/30-10/19,8
,"Meets first half of semester."
"COMPLETED","Woodwind Methods II","MUS","336","01B","82787",.5,""," ","T"," ","R"," "," "," ","0930-1020","JHMILR 130",10,5,5,0,"Briggs, John A.",10/20-12/16,8
,"Meets last of semester."
"COMPLETED","Instrum of Band & Orchestra I","MUS","337","01A","82784",.5,""," ","T"," ","R"," "," "," ","1400-1450","JHMILR 140",10,2,8,0,"Southard, Sarah",08/30-10/19,8
,"Meets first half of semester."
"COMPLETED","Instrum of Band & Orchestra II","MUS","337","01B","82785",.5,""," ","T"," ","R"," "," "," ","1400-1450","JHMILR 140",10,2,8,0,"Straus, Melissa M.",10/20-12/16,8
,"Meets last half of semester."
"COMPLETED","Woodwind Methods III","MUS","340","01A","82788",.5,""," ","T"," ","R"," "," "," ","0830-0920","JHMILR 130",10,5,5,0,"Southard, Robert G.",08/30-10/19,8
,"Meets first half of semester."
"COMPLETED","Woodwind Methods IV","MUS","340","01B","82789",.5,""," ","T"," ","R"," "," "," ","0830-0920","JHMILR 130",10,5,5,0,"Southard, Sarah",10/20-12/16,8
,"Meets last half of semester."
"COMPLETED","Conducting Techniques","MUS","345","01","81397",2,"","M"," ","W"," "," "," "," ","1300-1350","JHMILR 140",15,7,8,0,"Richmond, Brad W.",08/30-12/16,16
"COMPLETED","Diction for Singers II","MUS","348","01","82604",1,"","M"," ","W"," "," "," "," ","1400-1450","JHMILR 140",10,4,6,0,"Dykstra, Linda L.",08/30-12/16,16
"COMPLETED","Voice Pedagogy","MUS","352","01","82703",2,"","TBA","","","","","","","","TBA",15,2,13,0,"Kim, JungWoo",08/30-12/16,16
"COMPLETED","Theory and Improvisation I","MUS","361","01","81938",3,"","TBA","","","","","","","","TBA",15,3,12,0,"Talaga, Stephen C.",08/30-12/16,16
"COMPLETED","Composition and Arranging I","MUS","366","01","81939",3,"","TBA","","","","","","","","TBA",15,0,15,0,"Talaga, Stephen C.",08/30-12/16,16
"COMPLETED","Recording Arts & Techniques","MUS","368","01","81280",2,""," "," "," "," ","F"," "," ","1500-1650","JHMILR 134",10,6,4,0,"Elliot, Drew I.",08/30-12/16,16
"COMPLETED","Digital Audio Seminar","MUS","395","01","82720",4,"","TBA","","","","","","","","TBA",10,8,2,0,"Elliot, Drew I.",08/30-12/16,16
"COMPLETED","Keyboard Skills for Piano","MUS","397","01","81443",1,"","M"," ","W"," "," "," "," ","1200-1250","JHMILR 193",14,1,13,0,"Strouf, Linda K.",08/30-12/16,16
,"Placement by audition or permission of instructor."
"COMPLETED","Keyboard Skills for Organ","MUS","397","02","81442",1,"","TBA","","","","","","","","TBA",10,0,10,0,"Lewis, Huw R.",08/30-12/16,16
"PERMISSION","Independent Study","MUS","490","01","81530",4,"","TBA","","","","","","","","TBA",5,2,3,0,"Munch, Jean-Yves",08/30-12/16,16
,"Written permission of instructor required."
"PERMISSION","Independent Study","MUS","490","02","82090",4,"","TBA","","","","","","","","TBA",5,0,5,0,"Elliot, Drew I.",08/30-12/16,16
,"Written permission of instructor required."
"PERMISSION","Independent Study","MUS","490","03","82737",4,"","TBA","","","","","","","","TBA",5,1,4,0,"Richmond, Brad W.",08/30-12/16,16
,"Written permission of instructor required."
"COMPLETED","Seminar in Music","MUS","491","01","81088",2,""," "," ","W"," "," "," "," ","0830-1020","JHMILR 160",14,9,5,0,"Randel, Julia",08/30-12/16,16
"COMPLETED","Jazz Styles & Analysis","MUS","495","01","82278",2,"","TBA","","","","","","","","TBA",10,0,10,0,"Hodson, Robert D.",08/30-12/16,16
